Product Name,Printing,Rarity,Market Price
Unrefusable Offer (Hyperspace),Normal,Rare,$2.54
Survivors' Gauntlet (Hyperspace),Normal,Rare,$2.55
Cobb Vanth - The Marshal (Hyperspace),Normal,Rare,$2.56
Salacious Crumb - Obnoxious Pet (Hyperspace),Normal,Uncommon,$2.58
A New Adventure (Hyperspace),Normal,Uncommon,$2.65
Jango Fett - Renowned Bounty Hunter,Foil,Rare,$2.65
Tech - Source of Insight,Foil,Rare,$2.65
Val - Loyal to the End (Hyperspace),Normal,Rare,$2.66
Give In to Your Anger (Hyperspace),Normal,Rare,$2.67
Embo - Stoic and Resolute (Hyperspace),Foil,Uncommon,$2.68
Punishing One - Dengar's Jumpmaster (Hyperspace),Foil,Uncommon,$2.68
Clone Deserter (Hyperspace),Foil,Common,$2.69
Incinerator Trooper,Normal,Special,$2.70
Stolen Landspeeder (Hyperspace),Normal,Rare,$2.73
Arquitens Assault Cruiser (Hyperspace),Normal,Rare,$2.75
Boba Fett's Armor,Foil,Rare,$2.75
Migs Mayfeld - Triggerman (Hyperspace),Normal,Rare,$2.75
Scanning Officer (Hyperspace),Foil,Uncommon,$2.75
Rose Tico - Dedicated to the Cause (Hyperspace),Foil,Uncommon,$2.78
Spare the Target (Hyperspace),Foil,Uncommon,$2.78
Guild Target (Hyperspace),Foil,Uncommon,$2.80
Lady Proxima - White Worm Matriarch (Hyperspace),Foil,Uncommon,$2.80
Rival's Fall (Hyperspace),Normal,Common,$2.83
Spark of Hope (Hyperspace),Normal,Uncommon,$2.87
Bazine Netal - Spy for the First Order,Normal,Rare,$2.89
Vambrace Flamethrower (Hyperspace),Normal,Rare,$2.89
Swoop Down,Foil,Rare,$2.93
Arquitens Assault Cruiser (Hyperspace),Normal,Rare,$2.95
General Rieekan - Defensive Strategist (Hyperspace),Normal,Rare,$2.99
Concord Dawn Interceptors (Hyperspace),Foil,Uncommon,$3.00
Incinerator Trooper,Normal,Special,$3.00
Phase-III Dark Trooper,Normal,Special,$3.00
Ruthlessness (Hyperspace),Foil,Rare,$3.00
Hotshot DL-44 Blaster,Normal,Rare,$3.02
Reckless Gunslinger (Hyperspace),Foil,Common,$3.19
Ma Klounkee (Hyperspace),Foil,Common,$3.23
Tech - Source of Insight,Normal,Rare,$3.24
Armed to the Teeth (Hyperspace),Foil,Uncommon,$3.25
Bazine Netal - Spy for the First Order,Foil,Rare,$3.25
Hotshot DL-44 Blaster,Normal,Rare,$3.25
Pillage (Hyperspace),Foil,Common,$3.29
Rule with Respect,Normal,Legendary,$3.30
IG-11 - I Cannot Be Captured (Hyperspace),Foil,Uncommon,$3.36
4-LOM - Bounty Hunter for Hire (Hyperspace),Normal,Uncommon,$3.37
Legal Authority (Hyperspace),Normal,Rare,$3.40
Tech - Source of Insight,Foil,Rare,$3.41
Bazine Netal - Spy for the First Order,Normal,Rare,$3.42
Dengar - The Demolisher (Hyperspace),Foil,Uncommon,$3.42
Doctor Pershing - Experimenting With Life (Hyperspace),Normal,Rare,$3.44
Kragan Gorr - Warbird Captain (Hyperspace),Normal,Rare,$3.45
Evidence of the Crime (Hyperspace),Normal,Rare,$3.46
Lom Pyke - Dealer in Truths (Hyperspace),Normal,Rare,$3.46
Unrefusable Offer (Hyperspace),Normal,Rare,$3.47
Lom Pyke - Dealer in Truths (Hyperspace),Normal,Rare,$3.49
Ephant Mon - Head of Security (Hyperspace),Normal,Rare,$3.50
Punishing One - Dengar's Jumpmaster (Hyperspace),Foil,Uncommon,$3.51
Bazine Netal - Spy for the First Order,Foil,Rare,$3.54
Millennium Falcon - Lando's Pride (Hyperspace),Foil,Uncommon,$3.56
Enfys Nest - Marauder (Hyperspace),Foil,Uncommon,$3.57
Triple Dark Raid,Normal,Rare,$3.59
Kragan Gorr - Warbird Captain (Hyperspace),Normal,Rare,$3.66
Top Target (Hyperspace),Foil,Uncommon,$3.68
Ma Klounkee (Hyperspace),Foil,Common,$3.70
Hotshot DL-44 Blaster,Foil,Rare,$3.76
Tobias Beckett - I Trust No One (Hyperspace),Normal,Rare,$3.83
Headhunting (Hyperspace),Foil,Uncommon,$3.86
The Chaos of War (Hyperspace),Normal,Rare,$3.86
Timely Intervention (Hyperspace),Foil,Common,$3.86
Krrsantan - Muscle for Hire (Hyperspace),Foil,Uncommon,$3.87
Fell the Dragon (Hyperspace),Foil,Uncommon,$3.89
Choose Sides (Hyperspace),Normal,Rare,$3.90
Tobias Beckett - I Trust No One (Hyperspace),Foil,Rare,$3.90
Omega - Part of the Squad (Hyperspace),Normal,Rare,$3.92
Bo-Katan Kryze - Fighting For Mandalore (Hyperspace),Foil,Uncommon,$3.93
Pre Vizsla - Power Hungry (Hyperspace),Normal,Rare,$3.94
Heroic Resolve (Hyperspace),Normal,Rare,$3.95
4-LOM - Bounty Hunter for Hire (Hyperspace),Normal,Uncommon,$3.96
Rival's Fall (Hyperspace),Foil,Common,$4.00
Ephant Mon - Head of Security (Hyperspace),Normal,Rare,$4.05
Tarfful - Kashyyyk Chieftain (Hyperspace),Normal,Rare,$4.12
The Armorer - Survival Is Strength (Hyperspace),Foil,Uncommon,$4.12
The Client - Dictated by Discretion (Hyperspace),Foil,Uncommon,$4.13
Triple Dark Raid,Normal,Rare,$4.15
Doctor Evazan - Wanted on Twelve Systems (Hyperspace),Normal,Rare,$4.24
Triple Dark Raid,Foil,Rare,$4.27
Ruthlessness (Hyperspace),Foil,Rare,$4.28
Koska Reeves - Loyal Nite Owl (Hyperspace),Normal,Rare,$4.30
Second Chance,Normal,Legendary,$4.32
Endless Legions,Normal,Legendary,$4.34
Bounty Posting,Foil,Uncommon,$4.39
Finalizer - Might of the First Order,Normal,Legendary,$4.41
Concord Dawn Interceptors (Hyperspace),Foil,Uncommon,$4.42
Phase-III Dark Trooper,Normal,Special,$4.43
Zorii Bliss - Valiant Smuggler (Hyperspace),Foil,Rare,$4.46
Spark of Hope (Hyperspace),Foil,Uncommon,$4.54
Final Showdown,Normal,Legendary,$4.55
Timely Intervention (Hyperspace),Foil,Common,$4.57
Kihraxz Heavy Fighter (Hyperspace),Foil,Uncommon,$4.58
Boba Fett's Armor,Foil,Rare,$4.60
Evidence of the Crime (Hyperspace),Foil,Rare,$4.62
Koska Reeves - Loyal Nite Owl (Hyperspace),Normal,Rare,$4.65
Migs Mayfeld - Triggerman (Hyperspace),Normal,Rare,$4.65
Bounty Hunter's Quarry (Hyperspace),Foil,Uncommon,$4.72
Ketsu Onyo - Old Friend (Hyperspace),Foil,Uncommon,$4.75
Rival's Fall (Hyperspace),Foil,Common,$4.91
Mystic Reflection (Hyperspace),Normal,Rare,$4.93
Bazine Netal - Spy for the First Order (Hyperspace),Normal,Rare,$4.95
Final Showdown,Normal,Legendary,$4.99
Koska Reeves - Loyal Nite Owl,Foil,Rare,$5.00
Kuiil - I Have Spoken (Hyperspace),Foil,Uncommon,$5.02
General Rieekan - Defensive Strategist (Hyperspace),Foil,Rare,$5.03
Sundari Peacekeeper (Hyperspace),Foil,Uncommon,$5.03
Kragan Gorr - Warbird Captain (Hyperspace),Foil,Rare,$5.08
Endless Legions,Normal,Legendary,$5.09
Swoop Down (Hyperspace),Normal,Rare,$5.14
Spark of Hope (Hyperspace),Foil,Uncommon,$5.15
L3-37 - Droid Revolutionary (Hyperspace),Foil,Uncommon,$5.22
Rule with Respect,Normal,Legendary,$5.25
Vambrace Flamethrower (Hyperspace),Foil,Rare,$5.33
Let the Wookiee Win (Hyperspace),Foil,Rare,$5.48
Legal Authority (Hyperspace),Foil,Rare,$5.49
Val - Loyal to the End (Hyperspace),Foil,Rare,$5.49
Triple Dark Raid,Foil,Rare,$5.50
Krrsantan - Muscle for Hire (Hyperspace),Foil,Uncommon,$5.51
Endless Legions,Foil,Legendary,$5.52
Enticing Reward (Hyperspace),Foil,Uncommon,$5.56
Chewbacca - Pykesbane (Hyperspace),Normal,Rare,$5.60
Toro Calican - Ambitious Upstart (Hyperspace),Foil,Uncommon,$5.63
Wrecker - Boom!,Normal,Rare,$5.63
Mandalorian Armor (Hyperspace),Normal,Rare,$5.64
Frozen in Carbonite (Hyperspace),Foil,Uncommon,$5.65
Jango Fett - Renowned Bounty Hunter (Hyperspace),Normal,Rare,$5.67
Palpatine's Return (Hyperspace),Normal,Rare,$5.73
Ephant Mon - Head of Security (Hyperspace),Foil,Rare,$5.77
Qi'ra - Playing Her Part (Hyperspace),Normal,Rare,$5.85
Wrecker - Boom!,Normal,Rare,$5.86
Second Chance,Normal,Legendary,$5.90
Finalizer - Might of the First Order,Foil,Legendary,$5.96
First Light - Headquarters of the Crimson Dawn (Hyperspace),Normal,Rare,$6.00
Unrefusable Offer (Hyperspace),Foil,Rare,$6.03
Final Showdown,Normal,Legendary,$6.04
Sugi - Hired Guardian (Hyperspace),Foil,Rare,$6.08
Crosshair - Following Orders (Hyperspace),Foil,Uncommon,$6.14
Bounty Hunter's Quarry (Hyperspace),Foil,Uncommon,$6.23
Fennec Shand - Loyal Sharpshooter (Hyperspace),Foil,Uncommon,$6.30
Cassian Andor - Rebellions Are Built On Hope (Hyperspace),Foil,Uncommon,$6.31
Final Showdown,Foil,Legendary,$6.36
Qi'ra - Playing Her Part (Hyperspace),Normal,Rare,$6.46
Xanadu Blood - Cad Bane's Reward (Hyperspace),Normal,Rare,$6.49
Finalizer - Might of the First Order,Foil,Legendary,$6.50
Wrecker - Boom!,Normal,Rare,$6.54
Wrecker - Boom!,Foil,Rare,$6.59
Finalizer - Might of the First Order,Normal,Legendary,$6.69
Final Showdown,Normal,Legendary,$6.75
Stolen Landspeeder (Hyperspace),Foil,Rare,$6.80
Endless Legions,Foil,Legendary,$6.85
Hotshot DL-44 Blaster (Hyperspace),Normal,Rare,$6.99
Fenn Rau - Protector of Concord Dawn (Hyperspace),Foil,Uncommon,$7.00
Ketsu Onyo - Old Friend (Hyperspace),Foil,Uncommon,$7.00
Hotshot DL-44 Blaster (Hyperspace),Normal,Rare,$7.01
Salacious Crumb - Obnoxious Pet (Hyperspace),Foil,Uncommon,$7.11
Second Chance,Foil,Legendary,$7.23
4-LOM - Bounty Hunter for Hire (Hyperspace),Foil,Uncommon,$7.24
L3-37 - Droid Revolutionary (Hyperspace),Foil,Uncommon,$7.38
Evacuate,Normal,Legendary,$7.39
Cobb Vanth - The Marshal,Foil,Rare,$7.50
Wrecker - Boom!,Foil,Rare,$7.55
Second Chance,Normal,Legendary,$7.57
Inspiring Mentor (Hyperspace),Foil,Rare,$7.59
Lurking TIE Phantom (Hyperspace),Normal,Uncommon,$7.66
Palpatine's Return (Hyperspace),Normal,Rare,$7.76
Enterprising Lackeys (Hyperspace),Foil,Rare,$7.86
Second Chance,Foil,Legendary,$7.91
A New Adventure (Hyperspace),Foil,Uncommon,$8.01
Swoop Down (Hyperspace),Foil,Rare,$8.02
Heroic Resolve (Hyperspace),Foil,Rare,$8.16
Enterprising Lackeys (Hyperspace),Foil,Rare,$8.26
Maul - Shadow Collective Visionary,Normal,Rare,$8.28
Rule with Respect,Foil,Legendary,$8.32
Maz Kanata - Pirate Queen (Hyperspace),Foil,Rare,$8.42
Zuckuss - Bounty Hunter for Hire (Hyperspace),Foil,Uncommon,$8.48
Choose Sides (Hyperspace),Foil,Rare,$8.49
Boba Fett's Armor (Hyperspace),Normal,Rare,$8.55
First Light - Headquarters of the Crimson Dawn (Hyperspace),Normal,Rare,$8.63
Maz Kanata - Pirate Queen (Hyperspace),Foil,Rare,$8.82
Fenn Rau - Protector of Concord Dawn (Hyperspace),Foil,Uncommon,$8.93
Jabba's Rancor - Pateesa (Hyperspace),Foil,Uncommon,$8.94
Final Showdown (Hyperspace),Normal,Legendary,$8.99
Clone Deserter (Hyperspace),Foil,Common,$9.00
Bazine Netal - Spy for the First Order (Hyperspace),Foil,Rare,$9.15
Doctor Evazan - Wanted on Twelve Systems (Hyperspace),Foil,Rare,$9.20
Rule With Respect (Hyperspace),Normal,Legendary,$9.24
4-LOM - Bounty Hunter for Hire (Hyperspace),Foil,Uncommon,$9.31
Dryden Vos - Offering No Escape,Normal,Legendary,$9.40
The Marauder - Shuttling the Bad Batch (Hyperspace),Normal,Rare,$9.50
Boba Fett's Armor (Hyperspace),Normal,Rare,$9.52
The Marauder - Shuttling the Bad Batch (Hyperspace),Normal,Rare,$9.60
Koska Reeves - Loyal Nite Owl (Hyperspace),Foil,Rare,$9.81
Triple Dark Raid (Hyperspace),Normal,Rare,$9.83
Tarfful - Kashyyyk Chieftain (Hyperspace),Foil,Rare,$9.98
Jetpack (Hyperspace),Foil,Uncommon,$10.00
Pre Vizsla - Power Hungry (Hyperspace),Foil,Rare,$10.00
Final Showdown (Hyperspace),Normal,Legendary,$10.07
Second Chance (Hyperspace),Normal,Legendary,$10.10
Triple Dark Raid (Hyperspace),Normal,Rare,$10.15
The Chaos of War (Hyperspace),Foil,Rare,$10.19
Evacuate,Foil,Legendary,$10.35
Bazine Netal - Spy for the First Order (Hyperspace),Normal,Rare,$10.42
Wild Rancor (Hyperspace),Foil,Rare,$10.53
Evacuate,Normal,Legendary,$10.67
Dryden Vos - Offering No Escape,Foil,Legendary,$10.73
Tarfful - Kashyyyk Chieftain (Hyperspace),Foil,Rare,$10.75
Mystic Reflection (Hyperspace),Foil,Rare,$10.81
Finalizer - Might of the First Order (Hyperspace),Normal,Legendary,$10.93
Survivors' Gauntlet (Hyperspace),Foil,Rare,$10.99
Vambrace Grappleshot (Hyperspace),Foil,Common,$11.00
Endless Legions (Hyperspace),Normal,Legendary,$11.08
Lom Pyke - Dealer in Truths (Hyperspace),Foil,Rare,$11.15
Second Chance (Hyperspace),Normal,Legendary,$11.22
Give In to Your Anger (Hyperspace),Foil,Rare,$11.45
Maul - Shadow Collective Visionary,Normal,Rare,$11.65
Maul - Shadow Collective Visionary,Foil,Rare,$11.82
Evacuate,Foil,Legendary,$11.94
Fennec Shand - Loyal Sharpshooter (Hyperspace),Foil,Uncommon,$11.94
Dryden Vos - Offering No Escape,Normal,Legendary,$12.11
Dryden Vos - Offering No Escape (Hyperspace),Normal,Legendary,$12.13
Imprisoned (Hyperspace),Foil,Rare,$12.17
Rey - Keeping the Past,Normal,Legendary,$12.20
Omega - Part of the Squad (Hyperspace),Foil,Rare,$12.36
Kylo's TIE Silencer - Ruthlessly Efficient,Normal,Legendary,$12.48
Palpatine's Return (Hyperspace),Foil,Rare,$12.50
Tech - Source of Insight (Hyperspace),Normal,Rare,$12.65
Dryden Vos - Offering No Escape,Foil,Legendary,$12.93
Arquitens Assault Cruiser (Hyperspace),Foil,Rare,$13.14
Palpatine's Return (Hyperspace),Foil,Rare,$13.38
Maul - Shadow Collective Visionary,Foil,Rare,$13.39
Pre Vizsla - Power Hungry (Hyperspace),Foil,Rare,$14.38
Kylo Ren - Killing the Past,Normal,Legendary,$14.74
Rey - Keeping the Past,Normal,Legendary,$14.95
DJ - Blatant Thief,Normal,Legendary,$14.98
Evacuate (Hyperspace),Normal,Legendary,$15.00
Bazine Netal - Spy for the First Order (Hyperspace),Foil,Rare,$15.06
This Is The Way (Hyperspace),Foil,Uncommon,$15.18
Doctor Pershing - Experimenting With Life (Hyperspace),Foil,Rare,$15.30
Lurking TIE Phantom (Hyperspace),Foil,Uncommon,$15.34
The Marauder - Shuttling the Bad Batch (Hyperspace),Foil,Rare,$15.93
DJ - Blatant Thief,Foil,Legendary,$16.01
"The Mandalorian - Wherever I Go, He Goes",Normal,Legendary,$16.02
Rey - Keeping the Past,Foil,Legendary,$16.17
Rey - Keeping the Past,Normal,Legendary,$16.26
Rey - Keeping the Past,Foil,Legendary,$16.47
Zorii Bliss - Valiant Smuggler (Hyperspace),Foil,Rare,$16.50
Triple Dark Raid (Hyperspace),Foil,Rare,$16.88
Wrecker - BOOM! (Hyperspace),Normal,Rare,$16.90
Kylo Ren - Killing the Past,Normal,Legendary,$16.96
Kylo Ren - Killing the Past,Foil,Legendary,$17.23
Xanadu Blood - Cad Bane's Reward (Hyperspace),Foil,Rare,$17.24
Cobb Vanth - The Marshal (Hyperspace),Foil,Rare,$17.26
Qi'ra - Playing Her Part (Hyperspace),Foil,Rare,$17.44
Jetpack (Hyperspace),Foil,Uncommon,$17.64
The Marauder - Shuttling the Bad Batch (Hyperspace),Foil,Rare,$17.67
DJ - Blatant Thief,Normal,Legendary,$17.76
Wrecker - BOOM! (Hyperspace),Normal,Rare,$17.88
Kylo Ren - Killing the Past,Foil,Legendary,$17.90
First Light - Headquarters of the Crimson Dawn (Hyperspace),Foil,Rare,$18.12
Chewbacca - Pykesbane (Hyperspace),Foil,Rare,$18.45
Wrecker - BOOM! (Hyperspace),Foil,Rare,$18.50
Tech - Source of Insight (Hyperspace),Normal,Rare,$18.91
Supreme Leader Snoke - Shadow Ruler,Normal,Legendary,$19.03
Evacuate (Hyperspace),Normal,Legendary,$19.65
Supreme Leader Snoke - Shadow Ruler,Normal,Legendary,$19.66
Kylo's TIE Silencer - Ruthlessly Efficient,Foil,Legendary,$20.00
Final Showdown (Hyperspace),Foil,Legendary,$20.19
"The Mandalorian - Wherever I Go, He Goes",Normal,Legendary,$20.56
DJ - Blatant Thief (Hyperspace),Normal,Legendary,$20.85
"The Mandalorian - Wherever I Go, He Goes",Foil,Legendary,$20.93
Supreme Leader Snoke - Shadow Ruler,Foil,Legendary,$21.39
Supreme Leader Snoke - Shadow Ruler,Normal,Legendary,$21.55
Migs Mayfeld - Triggerman (Hyperspace),Foil,Rare,$21.85
Kylo's TIE Silencer - Ruthlessly Efficient,Normal,Legendary,$21.86
Hotshot DL-44 Blaster (Hyperspace),Foil,Rare,$22.29
DJ - Blatant Thief (Hyperspace),Normal,Legendary,$22.86
Mandalorian Armor (Hyperspace),Foil,Rare,$22.90
Maul - Shadow Collective Visionary (Hyperspace),Normal,Rare,$23.06
Kylo Ren - Killing the Past (Hyperspace),Normal,Legendary,$24.02
Rule With Respect (Hyperspace),Foil,Legendary,$25.32
Jango Fett - Renowned Bounty Hunter (Hyperspace),Foil,Rare,$25.50
Migs Mayfeld - Triggerman (Hyperspace),Foil,Rare,$25.59
Second Chance (Hyperspace),Foil,Legendary,$25.71
Maul - Shadow Collective Visionary (Hyperspace),Normal,Rare,$26.00
Boba Fett's Armor (Hyperspace),Foil,Rare,$26.93
Kylo's TIE Silencer - Ruthlessly Efficient,Normal,Legendary,$27.58
Kylo's TIE Silencer - Ruthlessly Efficient,Foil,Legendary,$28.00
Dryden Vos - Offering No Escape (Hyperspace),Foil,Legendary,$28.35
Finalizer - Might of the First Order (Hyperspace),Foil,Legendary,$28.75
Evacuate (Hyperspace),Foil,Legendary,$29.47
Rey - Keeping the Past (Hyperspace),Normal,Legendary,$29.86
"The Mandalorian - Wherever I Go, He Goes (Hyperspace)",Normal,Legendary,$30.02
Supreme Leader Snoke - Shadow Ruler (Hyperspace),Normal,Legendary,$30.40
Rey - Keeping the Past (Hyperspace),Normal,Legendary,$32.33
Kylo's TIE Silencer - Ruthlessly Efficient (Hyperspace),Normal,Legendary,$33.70
Kylo's TIE Silencer - Ruthlessly Efficient (Hyperspace),Normal,Legendary,$33.80
Tech - Source of Insight (Hyperspace),Foil,Rare,$33.80
The Darksaber,Normal,Legendary,$34.41
Supreme Leader Snoke - Shadow Ruler (Hyperspace),Normal,Legendary,$35.00
Tech - Source of Insight (Hyperspace),Foil,Rare,$35.49
Wrecker - BOOM! (Hyperspace),Foil,Rare,$36.72
DJ - Blatant Thief (Hyperspace),Foil,Legendary,$37.00
Krayt Dragon,Normal,Legendary,$37.03
DJ - Blatant Thief (Hyperspace),Foil,Legendary,$37.17
Evacuate (Hyperspace),Foil,Legendary,$39.80
The Darksaber,Foil,Legendary,$40.66
The Darksaber,Normal,Legendary,$40.85
Endless Legions (Hyperspace),Foil,Legendary,$41.02
Krayt Dragon,Foil,Legendary,$43.10
Krayt Dragon,Normal,Legendary,$44.19
Poe Dameron - Quick to Improvise,Normal,Legendary,$44.40
Poe Dameron - Quick to Improvise,Normal,Legendary,$44.95
Poe Dameron - Quick to Improvise,Normal,Legendary,$45.61
Krayt Dragon,Foil,Legendary,$46.08
Supreme Leader Snoke - Shadow Ruler (Hyperspace),Foil,Legendary,$46.19
Krayt Dragon (Hyperspace),Normal,Legendary,$48.00
The Darksaber (Hyperspace),Normal,Legendary,$49.52
Maul - Shadow Collective Visionary (Hyperspace),Foil,Rare,$49.99
Poe Dameron - Quick to Improvise,Foil,Legendary,$50.37
The Darksaber (Hyperspace),Normal,Legendary,$51.00
Kylo's TIE Silencer - Ruthlessly Efficient (Hyperspace),Foil,Legendary,$51.26
Poe Dameron - Quick to Improvise,Foil,Legendary,$51.38
Krayt Dragon (Hyperspace),Normal,Legendary,$51.73
Krayt Dragon (Hyperspace),Normal,Legendary,$53.16
Maul - Shadow Collective Visionary (Hyperspace),Foil,Rare,$57.84
Kylo Ren - Killing the Past (Hyperspace),Foil,Legendary,$60.01
Poe Dameron - Quick to Improvise (Hyperspace),Normal,Legendary,$60.27
Rey - Keeping the Past (Hyperspace),Foil,Legendary,$65.12
Poe Dameron - Quick to Improvise (Hyperspace),Normal,Legendary,$70.00
Kylo Ren - Killing the Past (Hyperspace),Foil,Legendary,$75.79
Krayt Dragon (Hyperspace),Foil,Legendary,$90.45
Poe Dameron - Quick to Improvise (Hyperspace),Foil,Legendary,$99.26
Krayt Dragon (Hyperspace),Foil,Legendary,$101.04
The Darksaber (Hyperspace),Foil,Legendary,$103.50
"The Mandalorian - Wherever I Go, He Goes (Hyperspace)",Foil,Legendary,$104.84
Poe Dameron - Quick to Improvise (Hyperspace),Foil,Legendary,$105.52
Finn - This is a Rescue (Showcase),Foil,Rare,$153.36
Hondo Ohnaka - That's Good Business (Showcase),Foil,Common,$193.16
Moff Gideon - Formidable Commander (Showcase),Foil,Special,$200.00
Doctor Aphra - Rapacious Archaeologist (Showcase),Foil,Rare,$208.08
Hondo Ohnaka - That's Good Business (Showcase),Foil,Common,$210.81
Hunter - Outcast Sergeant (Showcase),Foil,Rare,$219.99
Moff Gideon - Formidable Commander (Showcase),Foil,Special,$222.60
Hunter - Outcast Sergeant (Showcase),Foil,Rare,$224.64
Fennec Shand - Honoring the Deal (Showcase),Foil,Common,$242.82
Gar Saxon - Viceroy of Mandalore (Showcase),Foil,Common,$245.19
Bo-Katan Kryze - Princess in Exile (Showcase),Foil,Rare,$250.00
Boba Fett - Daimyo (Showcase),Foil,Common,$269.69
Boba Fett - Daimyo (Showcase),Foil,Common,$270.00
Lando Calrissian - With Impeccable Taste (Showcase),Foil,Rare,$277.11
Bossk - Hunting His Prey (Showcase),Foil,Common,$300.00
Qi'ra - I Alone Survived (Showcase),Foil,Rare,$310.00
Bo-Katan Kryze - Princess in Exile (Showcase),Foil,Rare,$326.69
Cad Bane - He Who Needs No Introduction (Showcase),Foil,Common,$328.76
The Mandalorian - Sworn To The Creed (Showcase),Foil,Special,$332.60
Qi'ra - I Alone Survived (Showcase),Foil,Rare,$349.18
Han Solo - Worth the Risk (Showcase),Foil,Common,$362.30
Kylo Ren - Rash and Deadly (Showcase),Foil,Rare,$370.00
Jabba the Hutt - His High Exaltedness (Showcase),Foil,Rare,$373.74
The Mandalorian - Sworn To The Creed (Showcase),Foil,Special,$384.43
Rey - More Than a Scavenger (Showcase),Foil,Common,$390.00
Kylo Ren - Rash and Deadly (Showcase),Foil,Rare,$456.47
Rey - More Than a Scavenger (Showcase),Foil,Common,$459.05
