Product Name,Printing,Rarity,Market Price
Privateer Crew,Normal,Uncommon,$0.25
Bounty Hunter's Quarry,Normal,Uncommon,$0.25
Dengar - The Demolisher,Normal,Uncommon,$0.25
Death Watch Loyalist,Normal,Common,$0.25
Punishing One - Dengar's Jumpmaster,Foil,Uncommon,$0.25
Punishing One - Dengar's Jumpmaster,Normal,Uncommon,$0.25
Ketsu Onyo - Old Friend,Normal,Uncommon,$0.25
Cripple Authority,Foil,Uncommon,$0.25
Clan Challengers,Normal,Common,$0.25
IG-11 - I Cannot Be Captured,Normal,Uncommon,$0.25
Covetous Rivals,Foil,Common,$0.25
Guild Target,Normal,Uncommon,$0.25
Daring Raid,Normal,Common,$0.25
Slaver's Freighter,Foil,Common,$0.25
Zuckuss - Bounty Hunter for Hire,Normal,Uncommon,$0.25
Cartel Turncoat,Normal,Common,$0.25
L3-37 - Droid Revolutionary,Foil,Uncommon,$0.25
Coruscant Dissident,Foil,Uncommon,$0.25
Resourceful Pursuers,Foil,Common,$0.25
Fennec Shand - Loyal Sharpshooter,Normal,Uncommon,$0.25
Ruthless Assassin,Foil,Common,$0.25
Gar Saxon - Viceroy of Mandalore (Hyperspace),Normal,Common,$0.25
Rey - More Than a Scavenger (Hyperspace),Normal,Common,$0.25
Hondo Ohnaka - That's Good Business (Hyperspace),Normal,Common,$0.25
Remote Village // Experience (Hyperspace),Normal,Common,$0.25
Remote Village // Shield (Hyperspace),Normal,Common,$0.25
Nevarro City // Experience (Hyperspace),Normal,Common,$0.25
Nevarro City // Shield (Hyperspace),Normal,Common,$0.25
Death Watch Hideout // Shield (Hyperspace),Normal,Common,$0.25
Spice Mines // Shield (Hyperspace),Normal,Common,$0.25
Coronet City // Experience (Hyperspace),Normal,Common,$0.25
Jabba's Palace // Shield (Hyperspace),Normal,Common,$0.25
Supercommando Squad (Hyperspace),Normal,Common,$0.25
Clan Wren Rescuer (Hyperspace),Normal,Common,$0.25
Gentle Giant (Hyperspace),Normal,Common,$0.25
Moisture Farmer (Hyperspace),Normal,Common,$0.25
Follower of the Way (Hyperspace),Normal,Common,$0.25
Wroshyr Tree Tender (Hyperspace),Normal,Common,$0.25
Niima Outpost Constables (Hyperspace),Normal,Common,$0.25
Public Enemy (Hyperspace),Normal,Common,$0.25
Outland TIE Vanguard (Hyperspace),Normal,Common,$0.25
Pirate Battle Tank (Hyperspace),Foil,Common,$0.25
Pirate Battle Tank (Hyperspace),Normal,Common,$0.25
Adelphi Patrol Wing (Hyperspace),Normal,Common,$0.25
Gamorrean Retainer (Hyperspace),Normal,Common,$0.25
Weequay Pirate Gang (Hyperspace),Normal,Common,$0.25
Price on Your Head (Hyperspace),Normal,Common,$0.25
Outflank (Hyperspace),Normal,Common,$0.25
Timely Intervention (Hyperspace),Normal,Common,$0.25
Death Watch Loyalist (Hyperspace),Normal,Common,$0.25
Nite Owl Skirmisher (Hyperspace),Normal,Common,$0.25
Reckless Gunslinger (Hyperspace),Normal,Common,$0.25
House Kast Soldier (Hyperspace),Normal,Common,$0.25
Daring Raid (Hyperspace),Normal,Common,$0.25
Pillage (Hyperspace),Normal,Common,$0.25
Fugitive Wookiee (Hyperspace),Normal,Common,$0.25
Privateer Scyk (Hyperspace),Normal,Common,$0.25
Look the Other Way (Hyperspace),Normal,Common,$0.25
Relentless Pursuit (Hyperspace),Normal,Common,$0.25
Grey Squadron Y-Wing (Hyperspace),Normal,Common,$0.25
Protector of the Throne (Hyperspace),Normal,Common,$0.25
Kylo Ren - Rash and Deadly,Normal,Rare,$0.24
Supercommando Squad,Foil,Common,$0.24
Krrsantan - Muscle for Hire,Normal,Uncommon,$0.24
Krrsantan - Muscle for Hire,Normal,Uncommon,$0.24
Ketsu Onyo - Old Friend,Normal,Uncommon,$0.24
Clan Challengers,Foil,Common,$0.24
4-LOM - Bounty Hunter for Hire,Normal,Uncommon,$0.24
Principled Outlaw,Foil,Common,$0.24
Outlaw Corona (Hyperspace),Normal,Common,$0.24
Weequay Pirate Gang (Hyperspace),Normal,Common,$0.24
Detention Block Rescue (Hyperspace),Normal,Common,$0.24
Liberated Slaves (Hyperspace),Normal,Common,$0.24
Rose Tico - Dedicated to the Cause,Normal,Uncommon,$0.23
Wroshyr Tree Tender,Foil,Common,$0.23
Covert Strength,Foil,Common,$0.23
Rival's Fall,Normal,Common,$0.23
Echo - Restored,Normal,Uncommon,$0.23
Desperate Attack,Foil,Common,$0.23
Coruscant Dissident,Normal,Uncommon,$0.23
Toro Calican - Ambitious Upstart,Foil,Uncommon,$0.23
Toro Calican - Ambitious Upstart,Normal,Uncommon,$0.23
Toro Calican - Ambitious Upstart,Normal,Uncommon,$0.23
Fennec Shand - Honoring the Deal (Hyperspace),Normal,Common,$0.23
Warbird Stowaway (Hyperspace),Normal,Common,$0.23
Chain Code Collector (Hyperspace),Normal,Common,$0.23
Street Gang Recruiter (Hyperspace),Normal,Common,$0.23
Fenn Rau - Protector of Concord Dawn,Normal,Uncommon,$0.22
Crosshair - Following Orders,Normal,Uncommon,$0.22
Bo-Katan Kryze - Fighting For Mandalore,Normal,Uncommon,$0.22
Frozen in Carbonite,Normal,Uncommon,$0.22
Frozen in Carbonite,Normal,Uncommon,$0.22
Jetpack,Normal,Uncommon,$0.22
Grey Squadron Y-Wing,Foil,Common,$0.22
This Is The Way,Foil,Uncommon,$0.22
Maz Kanata's Castle // Experience (Hyperspace),Normal,Common,$0.22
Hutt's Henchmen (Hyperspace),Normal,Common,$0.22
Gamorrean Retainer,Foil,Common,$0.21
Weequay Pirate Gang,Foil,Common,$0.21
Desperado Freighter,Foil,Common,$0.21
Guild Target,Normal,Uncommon,$0.21
Black Sun Starfighter,Foil,Common,$0.21
Lady Proxima - White Worm Matriarch,Normal,Uncommon,$0.21
Rich Reward,Foil,Common,$0.21
Rey - More Than a Scavenger (Hyperspace),Normal,Common,$0.21
Cad Bane - He Who Needs No Introduction (Hyperspace),Normal,Common,$0.21
Smuggler's Aid (Hyperspace),Normal,Common,$0.21
Gar Saxon - Viceroy of Mandalore,Normal,Common,$0.20
Lando Calrissian - With Impeccable Taste,Normal,Rare,$0.20
The Client - Dictated by Discretion,Normal,Uncommon,$0.20
The Armorer - Survival Is Strength,Normal,Uncommon,$0.20
The Armorer - Survival Is Strength,Normal,Uncommon,$0.20
Gentle Giant,Normal,Common,$0.20
Embo - Stoic and Resolute,Normal,Uncommon,$0.20
Vigilant Pursuit Craft,Foil,Common,$0.20
Fenn Rau - Protector of Concord Dawn,Normal,Uncommon,$0.20
Public Enemy,Foil,Common,$0.20
Public Enemy,Normal,Common,$0.20
Foundling,Normal,Common,$0.20
Fell the Dragon,Normal,Uncommon,$0.20
Jabba's Rancor - Pateesa,Normal,Uncommon,$0.20
Sundari Peacekeeper,Normal,Uncommon,$0.20
Nite Owl Skirmisher,Foil,Common,$0.20
Reckless Gunslinger,Normal,Common,$0.20
IG-11 - I Cannot Be Captured,Normal,Uncommon,$0.20
Zuckuss - Bounty Hunter for Hire,Normal,Uncommon,$0.20
Privateer Scyk,Foil,Common,$0.20
Han Solo - Worth the Risk (Hyperspace),Normal,Common,$0.20
Maz Kanata's Castle // Experience (Hyperspace),Normal,Common,$0.20
Maz Kanata's Castle // Shield (Hyperspace),Normal,Common,$0.20
Death Watch Hideout // Shield (Hyperspace),Normal,Common,$0.20
Spice Mines // Shield (Hyperspace),Normal,Common,$0.20
Jabba's Palace // Shield (Hyperspace),Normal,Common,$0.20
Cartel Turncoat (Hyperspace),Normal,Common,$0.20
Remnant Reserves,Foil,Uncommon,$0.19
Dengar - The Demolisher,Normal,Uncommon,$0.19
Principled Outlaw (Hyperspace),Normal,Common,$0.19
Finn - This is a Rescue,Normal,Rare,$0.18
Privateer Crew,Foil,Uncommon,$0.18
Timely Intervention,Normal,Common,$0.18
Take Captive,Foil,Common,$0.18
Headhunting,Normal,Uncommon,$0.18
Hutt's Henchmen,Foil,Common,$0.18
Hondo Ohnaka - That's Good Business (Hyperspace),Normal,Common,$0.18
Remnant Science Facility // Shield (Hyperspace),Normal,Common,$0.18
Bo-Katan Kryze - Princess in Exile,Normal,Rare,$0.17
Hylobon Enforcer,Foil,Common,$0.17
Gentle Giant,Foil,Common,$0.17
Jabba's Rancor - Pateesa,Normal,Uncommon,$0.17
Echo - Restored,Normal,Uncommon,$0.17
Outflank,Foil,Common,$0.17
Headhunting,Foil,Uncommon,$0.17
Rhokai Gunship,Foil,Common,$0.17
Wanted Insurgents,Foil,Common,$0.17
Hunting Nexu,Foil,Common,$0.17
Millennium Falcon - Lando's Pride,Normal,Uncommon,$0.17
Criminal Muscle,Foil,Common,$0.17
Enticing Reward,Normal,Uncommon,$0.17
Gar Saxon - Viceroy of Mandalore (Hyperspace),Normal,Common,$0.17
Boba Fett - Daimyo (Hyperspace),Normal,Common,$0.17
Bossk - Hunting His Prey (Hyperspace),Normal,Common,$0.17
Jabba's Palace // Experience (Hyperspace),Normal,Common,$0.17
Wanted Insurgents (Hyperspace),Normal,Common,$0.17
Qi'ra - I Alone Survived,Normal,Rare,$0.16
Top Target,Foil,Uncommon,$0.16
Warbird Stowaway,Foil,Common,$0.16
Scanning Officer,Normal,Uncommon,$0.16
Kihraxz Heavy Fighter,Normal,Uncommon,$0.16
Moment of Glory,Foil,Common,$0.16
Guavian Antagonizer,Foil,Common,$0.16
Death Mark,Foil,Common,$0.16
Hunter of the Haxion Brood,Foil,Common,$0.16
A New Adventure,Normal,Uncommon,$0.16
Cloud-Rider,Foil,Common,$0.16
Street Gang Recruiter,Foil,Common,$0.16
Spice Mines // Experience (Hyperspace),Normal,Common,$0.16
Rose Tico - Dedicated to the Cause,Normal,Uncommon,$0.15
Follower of The Way,Foil,Common,$0.15
Modded Cohort,Foil,Common,$0.15
Desperate Attack,Normal,Common,$0.15
Detention Block Rescue,Normal,Common,$0.15
Bravado,Normal,Uncommon,$0.15
L3-37 - Droid Revolutionary,Normal,Uncommon,$0.15
Spare the Target,Normal,Uncommon,$0.15
Enfys Nest - Marauder,Normal,Uncommon,$0.15
Enfys Nest - Marauder,Normal,Uncommon,$0.15
Wookiee Warrior,Foil,Common,$0.15
Mandalorian Warrior,Normal,Common,$0.15
Twin Pod Cloud Car,Foil,Common,$0.15
Death Watch Hideout // Experience (Hyperspace),Normal,Common,$0.15
Doctor Aphra - Rapacious Archaeologist,Normal,Rare,$0.14
Brutal Traditions,Normal,Uncommon,$0.14
HWK-290 Freighter,Foil,Common,$0.14
Unexpected Escape,Normal,Uncommon,$0.14
Unlicensed Headhunter,Normal,Uncommon,$0.14
Liberated Slaves,Foil,Common,$0.14
Look the Other Way,Foil,Common,$0.14
This Is The Way,Normal,Uncommon,$0.14
Mercenary Gunship,Normal,Uncommon,$0.14
Rey - More Than a Scavenger,Normal,Common,$0.13
Synara San - Loyal to Kragan,Normal,Uncommon,$0.13
Embo - Stoic and Resolute,Normal,Uncommon,$0.13
Freetown Backup,Normal,Uncommon,$0.13
Cripple Authority,Normal,Uncommon,$0.13
Disabling Fang Fighter,Foil,Common,$0.13
Detention Block Rescue,Foil,Common,$0.13
Kintan Intimidator,Foil,Common,$0.13
Coruscant Dissident,Normal,Uncommon,$0.13
No Bargain,Foil,Common,$0.13
Bounty Guild Initiate,Foil,Common,$0.13
Street Gang Recruiter,Normal,Common,$0.13
Death Watch Hideout // Shield,Normal,Common,$0.12
Kuiil - I Have Spoken,Normal,Uncommon,$0.12
Rickety Quadjumper,Foil,Common,$0.12
Top Target,Normal,Uncommon,$0.12
Remnant Reserves,Normal,Uncommon,$0.12
Enforced Loyalty,Normal,Uncommon,$0.12
Warzone Lieutenant,Foil,Common,$0.12
Valiant Assault Ship,Normal,Uncommon,$0.12
Spare the Target,Normal,Uncommon,$0.12
Fennec Shand - Loyal Sharpshooter,Normal,Uncommon,$0.12
Bounty Posting,Normal,Uncommon,$0.12
Han Solo - Worth the Risk,Normal,Common,$0.11
Nevarro City // Shield,Normal,Common,$0.11
Coronet City // Experience,Normal,Common,$0.11
Jabba's Palace // Shield,Normal,Common,$0.11
Clan Saxon Gauntlet,Normal,Uncommon,$0.11
Adelphi Patrol Wing,Foil,Common,$0.11
Commission,Normal,Uncommon,$0.11
Timely Intervention,Normal,Common,$0.11
Trandoshan Hunters,Foil,Common,$0.11
Armed to the Teeth,Normal,Uncommon,$0.11
Frontier Trader,Foil,Common,$0.11
Mandalorian Warrior,Normal,Common,$0.11
Underworld Thug (Hyperspace),Normal,Common,$0.11
Hondo Ohnaka - That's Good Business,Normal,Common,$0.10
Boba Fett - Daimyo,Normal,Common,$0.10
Cad Bane - He Who Needs No Introduction,Normal,Common,$0.10
Jabba's Palace // Experience,Normal,Common,$0.10
Hylobon Enforcer,Normal,Common,$0.10
Clan Wren Rescuer,Normal,Common,$0.10
Midnight Repairs,Normal,Uncommon,$0.10
HWK-290 Freighter,Normal,Common,$0.10
Wroshyr Tree Tender,Normal,Common,$0.10
Vigilant Pursuit Craft,Normal,Common,$0.10
Rival's Fall,Normal,Common,$0.10
Adelphi Patrol Wing,Normal,Common,$0.10
Warzone Lieutenant,Normal,Common,$0.10
Privateer Crew,Normal,Uncommon,$0.10
Reputable Hunter,Normal,Common,$0.10
Weequay Pirate Gang,Normal,Common,$0.10
Price on Your Head,Normal,Common,$0.10
Heroic Renegade,Normal,Common,$0.10
Nite Owl Skirmisher,Normal,Common,$0.10
Desperado Freighter,Normal,Common,$0.10
House Kast Soldier,Normal,Common,$0.10
Rhokai Gunship,Normal,Common,$0.10
Disabling Fang Fighter,Normal,Common,$0.10
Hunting Nexu,Normal,Common,$0.10
Pillage,Normal,Common,$0.10
Principled Outlaw,Normal,Common,$0.10
Criminal Muscle,Normal,Common,$0.10
Cloud-Rider,Normal,Common,$0.10
Cloud-Rider,Normal,Common,$0.10
Fugitive Wookiee,Normal,Common,$0.10
Look the Other Way,Normal,Common,$0.10
Wookiee Warrior,Normal,Common,$0.10
Twin Pod Cloud Car,Normal,Common,$0.10
Gar Saxon - Viceroy of Mandalore,Normal,Common,$0.09
Bossk - Hunting His Prey,Normal,Common,$0.09
Remote Village // Experience,Normal,Common,$0.09
Spice Mines // Shield,Normal,Common,$0.09
Follower of The Way,Normal,Common,$0.09
Foundling,Normal,Common,$0.09
Covert Strength,Normal,Common,$0.09
Outland TIE Vanguard,Normal,Common,$0.09
Pirate Battle Tank,Normal,Common,$0.09
Collections Starhopper,Normal,Common,$0.09
Reputable Hunter,Foil,Common,$0.09
Price on Your Head,Normal,Common,$0.09
Headhunting,Normal,Uncommon,$0.09
Nite Owl Skirmisher,Normal,Common,$0.09
Daring Raid,Normal,Common,$0.09
Kintan Intimidator,Normal,Common,$0.09
Cartel Turncoat,Foil,Common,$0.09
Ma Klounkee,Normal,Common,$0.09
Black Sun Starfighter,Normal,Common,$0.09
Smuggler's Aid,Foil,Common,$0.09
Bounty Guild Initiate,Normal,Common,$0.09
Rich Reward,Normal,Common,$0.09
Fennec Shand - Honoring the Deal,Normal,Common,$0.08
Maz Kanata's Castle // Experience,Normal,Common,$0.08
Spice Mines // Experience,Normal,Common,$0.08
Supercommando Squad,Normal,Common,$0.08
Midnight Repairs,Normal,Uncommon,$0.08
Wroshyr Tree Tender,Normal,Common,$0.08
Vambrace Grappleshot,Normal,Common,$0.08
Clone Deserter,Normal,Common,$0.08
Modded Cohort,Normal,Common,$0.08
Gamorrean Retainer,Normal,Common,$0.08
Mercenary Company,Normal,Common,$0.08
Moment of Glory,Normal,Common,$0.08
House Kast Soldier,Normal,Common,$0.08
Disabling Fang Fighter,Normal,Common,$0.08
Clan Challengers,Normal,Common,$0.08
Death Mark,Normal,Common,$0.08
Detention Block Rescue,Normal,Common,$0.08
Privateer Scyk,Normal,Common,$0.08
Smuggler's Starfighter,Normal,Common,$0.08
Resourceful Pursuers,Normal,Common,$0.08
Wanted,Normal,Common,$0.08
Pyke Sentinel,Normal,Common,$0.07
Clan Wren Rescuer,Normal,Common,$0.07
Village Protectors,Normal,Common,$0.07
Gentle Giant,Normal,Common,$0.07
Moisture Farmer,Normal,Common,$0.07
Rickety Quadjumper,Normal,Common,$0.07
Warbird Stowaway,Normal,Common,$0.07
Discerning Veteran,Normal,Common,$0.07
Outflank,Normal,Common,$0.07
Take Captive,Normal,Common,$0.07
Guavian Antagonizer,Normal,Common,$0.07
Death Watch Loyalist,Normal,Common,$0.07
Covetous Rivals,Normal,Common,$0.07
Desperate Attack,Normal,Common,$0.07
Fugitive Wookiee,Normal,Common,$0.07
Chain Code Collector,Foil,Common,$0.07
Relentless Pursuit,Normal,Common,$0.07
Ruthless Assassin,Normal,Common,$0.07
Grey Squadron Y-Wing,Normal,Common,$0.07
Protector of the Throne,Normal,Common,$0.07
Wookiee Warrior,Normal,Common,$0.07
Smuggler's Aid,Normal,Common,$0.07
Remnant Science Facility // Shield,Normal,Common,$0.06
Maz Kanata's Castle // Shield,Normal,Common,$0.06
Death Watch Hideout // Experience,Normal,Common,$0.06
Hylobon Enforcer,Normal,Common,$0.06
Niima Outpost Constables,Normal,Common,$0.06
Vigilant Pursuit Craft,Normal,Common,$0.06
Public Enemy,Normal,Common,$0.06
Adelphi Patrol Wing,Normal,Common,$0.06
Reputable Hunter,Normal,Common,$0.06
Weequay Pirate Gang,Normal,Common,$0.06
Mercenary Company,Foil,Common,$0.06
Trandoshan Hunters,Normal,Common,$0.06
Heroic Renegade,Normal,Common,$0.06
Reckless Gunslinger,Normal,Common,$0.06
Rhokai Gunship,Normal,Common,$0.06
Wanted Insurgents,Normal,Common,$0.06
Hunting Nexu,Normal,Common,$0.06
Hunter of the Haxion Brood,Normal,Common,$0.06
Cartel Turncoat,Normal,Common,$0.06
Liberated Slaves,Normal,Common,$0.06
Frontier Trader,Normal,Common,$0.06
Look the Other Way,Normal,Common,$0.06
Hutt's Henchmen,Normal,Common,$0.06
Underworld Thug,Foil,Common,$0.06
Remnant Science Facility // Experience,Normal,Common,$0.05
Remote Village // Shield,Normal,Common,$0.05
Nevarro City // Experience,Normal,Common,$0.05
Coronet City // Shield,Normal,Common,$0.05
Cargo Juggernaut,Normal,Common,$0.05
Warzone Lieutenant,Normal,Common,$0.05
Slaver's Freighter,Normal,Common,$0.05
Principled Outlaw,Normal,Common,$0.05
Criminal Muscle,Normal,Common,$0.05
Chain Code Collector,Normal,Common,$0.05
Surprise Strike,Normal,Common,$0.05
Twin Pod Cloud Car,Normal,Common,$0.05
Outlaw Corona,Normal,Common,$0.04
No Bargain,Normal,Common,$0.04
Underworld Thug,Normal,Common,$0.03
